tournament,year,match_name,match_date,country_name,stadium_name,stadium_wikipedia_link,stadium_capacity,city_name,city_wikipedia_link
FIFA Men's World Cup,1990,Republic of Ireland vs Egypt,1990-06-17,Italy,Stadio La Favorita,https://en.wikipedia.org/wiki/Stadio_Renzo_Barbera,33000,Palermo,https://en.wikipedia.org/wiki/Palermo
FIFA Men's World Cup,1990,South Korea vs Spain,1990-06-17,Italy,Stadio Friuli,https://en.wikipedia.org/wiki/Stadio_Friuli,36000,Udine,https://en.wikipedia.org/wiki/Udine
FIFA Men's World Cup,1990,Argentina vs Romania,1990-06-18,Italy,Stadio San Paolo,https://en.wikipedia.org/wiki/Stadio_San_Paolo,60000,Naples,https://en.wikipedia.org/wiki/Naples
FIFA Men's World Cup,1990,Cameroon vs Soviet Union,1990-06-18,Italy,Stadio San Nicola,https://en.wikipedia.org/wiki/Stadio_San_Nicola,51000,Bari,https://en.wikipedia.org/wiki/Bari
FIFA Men's World Cup,1990,Austria vs United States,1990-06-19,Italy,Stadio Comunale,https://en.wikipedia.org/wiki/Stadio_Artemio_Franchi,39000,Florence,https://en.wikipedia.org/wiki/Florence
FIFA Men's World Cup,1990,Italy vs Czechoslovakia,1990-06-19,Italy,Stadio Olimpico,https://en.wikipedia.org/wiki/Stadio_Olimpico,74000,Rome,https://en.wikipedia.org/wiki/Rome
FIFA Men's World Cup,1990,West Germany vs Colombia,1990-06-19,Italy,San Siro,https://en.wikipedia.org/wiki/San_Siro,75000,Milan,https://en.wikipedia.org/wiki/Milan
FIFA Men's World Cup,1990,Yugoslavia vs United Arab Emirates,1990-06-19,Italy,Stadio Renato Dall'Ara,https://en.wikipedia.org/wiki/Stadio_Renato_Dall%27Ara,35000,Bologna,https://en.wikipedia.org/wiki/Bologna
FIFA Men's World Cup,1990,Brazil vs Scotland,1990-06-20,Italy,Stadio delle Alpi,https://en.wikipedia.org/wiki/Stadio_delle_Alpi,63000,Turin,https://en.wikipedia.org/wiki/Turin
FIFA Men's World Cup,1990,Sweden vs Costa Rica,1990-06-20,Italy,Stadio Luigi Ferraris,https://en.wikipedia.org/wiki/Stadio_Luigi_Ferraris,32000,Genoa,https://en.wikipedia.org/wiki/Genoa
FIFA Men's World Cup,1990,Belgium vs Spain,1990-06-21,Italy,Stadio Marc'Antonio Bentegodi,https://en.wikipedia.org/wiki/Stadio_Marc%27Antonio_Bentegodi,36000,Verona,https://en.wikipedia.org/wiki/Verona
FIFA Men's World Cup,1990,England vs Egypt,1990-06-21,Italy,Stadio Sant'Elia,https://en.wikipedia.org/wiki/Stadio_Sant%27Elia,35000,Cagliari,https://en.wikipedia.org/wiki/Cagliari
FIFA Men's World Cup,1990,Republic of Ireland vs Netherlands,1990-06-21,Italy,Stadio La Favorita,https://en.wikipedia.org/wiki/Stadio_Renzo_Barbera,33000,Palermo,https://en.wikipedia.org/wiki/Palermo
FIFA Men's World Cup,1990,South Korea vs Uruguay,1990-06-21,Italy,Stadio Friuli,https://en.wikipedia.org/wiki/Stadio_Friuli,36000,Udine,https://en.wikipedia.org/wiki/Udine
FIFA Men's World Cup,1990,Cameroon vs Colombia,1990-06-23,Italy,Stadio San Paolo,https://en.wikipedia.org/wiki/Stadio_San_Paolo,60000,Naples,https://en.wikipedia.org/wiki/Naples
FIFA Men's World Cup,1990,Czechoslovakia vs Costa Rica,1990-06-23,Italy,Stadio San Nicola,https://en.wikipedia.org/wiki/Stadio_San_Nicola,51000,Bari,https://en.wikipedia.org/wiki/Bari
FIFA Men's World Cup,1990,Brazil vs Argentina,1990-06-24,Italy,Stadio delle Alpi,https://en.wikipedia.org/wiki/Stadio_delle_Alpi,63000,Turin,https://en.wikipedia.org/wiki/Turin
FIFA Men's World Cup,1990,West Germany vs Netherlands,1990-06-24,Italy,San Siro,https://en.wikipedia.org/wiki/San_Siro,75000,Milan,https://en.wikipedia.org/wiki/Milan
FIFA Men's World Cup,1990,Italy vs Uruguay,1990-06-25,Italy,Stadio Olimpico,https://en.wikipedia.org/wiki/Stadio_Olimpico,74000,Rome,https://en.wikipedia.org/wiki/Rome
FIFA Men's World Cup,1990,Republic of Ireland vs Romania,1990-06-25,Italy,Stadio Luigi Ferraris,https://en.wikipedia.org/wiki/Stadio_Luigi_Ferraris,32000,Genoa,https://en.wikipedia.org/wiki/Genoa
FIFA Men's World Cup,1990,England vs Belgium,1990-06-26,Italy,Stadio Renato Dall'Ara,https://en.wikipedia.org/wiki/Stadio_Renato_Dall%27Ara,35000,Bologna,https://en.wikipedia.org/wiki/Bologna
FIFA Men's World Cup,1990,Spain vs Yugoslavia,1990-06-26,Italy,Stadio Marc'Antonio Bentegodi,https://en.wikipedia.org/wiki/Stadio_Marc%27Antonio_Bentegodi,36000,Verona,https://en.wikipedia.org/wiki/Verona
FIFA Men's World Cup,1990,Argentina vs Yugoslavia,1990-06-30,Italy,Stadio Comunale,https://en.wikipedia.org/wiki/Stadio_Artemio_Franchi,39000,Florence,https://en.wikipedia.org/wiki/Florence
FIFA Men's World Cup,1990,Republic of Ireland vs Italy,1990-06-30,Italy,Stadio Olimpico,https://en.wikipedia.org/wiki/Stadio_Olimpico,74000,Rome,https://en.wikipedia.org/wiki/Rome
FIFA Men's World Cup,1990,Cameroon vs England,1990-07-01,Italy,Stadio San Paolo,https://en.wikipedia.org/wiki/Stadio_San_Paolo,60000,Naples,https://en.wikipedia.org/wiki/Naples
FIFA Men's World Cup,1990,Czechoslovakia vs West Germany,1990-07-01,Italy,San Siro,https://en.wikipedia.org/wiki/San_Siro,75000,Milan,https://en.wikipedia.org/wiki/Milan
FIFA Men's World Cup,1990,Argentina vs Italy,1990-07-03,Italy,Stadio San Paolo,https://en.wikipedia.org/wiki/Stadio_San_Paolo,60000,Naples,https://en.wikipedia.org/wiki/Naples
FIFA Men's World Cup,1990,West Germany vs England,1990-07-04,Italy,Stadio delle Alpi,https://en.wikipedia.org/wiki/Stadio_delle_Alpi,63000,Turin,https://en.wikipedia.org/wiki/Turin
FIFA Men's World Cup,1990,Italy vs England,1990-07-07,Italy,Stadio San Nicola,https://en.wikipedia.org/wiki/Stadio_San_Nicola,51000,Bari,https://en.wikipedia.org/wiki/Bari
FIFA Men's World Cup,1990,West Germany vs Argentina,1990-07-08,Italy,Stadio Olimpico,https://en.wikipedia.org/wiki/Stadio_Olimpico,74000,Rome,https://en.wikipedia.org/wiki/Rome
FIFA Men's World Cup,1994,Germany vs Bolivia,1994-06-17,United States,Soldier Field,https://en.wikipedia.org/wiki/Soldier_Field,63000,Chicago,https://en.wikipedia.org/wiki/Chicago
FIFA Men's World Cup,1994,Spain vs South Korea,1994-06-17,United States,Cotton Bowl,https://en.wikipedia.org/wiki/Cotton_Bowl_(stadium),64000,Dallas,https://en.wikipedia.org/wiki/Dallas
FIFA Men's World Cup,1994,Colombia vs Romania,1994-06-18,United States,Rose Bowl,https://en.wikipedia.org/wiki/Rose_Bowl_(stadium),94000,Pasadena,"https://en.wikipedia.org/wiki/Pasadena,_California"
FIFA Men's World Cup,1994,Italy vs Republic of Ireland,1994-06-18,United States,Giants Stadium,https://en.wikipedia.org/wiki/Giants_Stadium,76000,East Rutherford,"https://en.wikipedia.org/wiki/East_Rutherford,_New_Jersey"
FIFA Men's World Cup,1994,United States vs Switzerland,1994-06-18,United States,Pontiac Silverdome,https://en.wikipedia.org/wiki/Pontiac_Silverdome,78000,Pontiac,"https://en.wikipedia.org/wiki/Pontiac,_Michigan"
FIFA Men's World Cup,1994,Belgium vs Morocco,1994-06-19,United States,Citrus Bowl,https://en.wikipedia.org/wiki/Citrus_Bowl_(stadium),62000,Orlando,"https://en.wikipedia.org/wiki/Orlando,_Florida"
FIFA Men's World Cup,1994,Cameroon vs Sweden,1994-06-19,United States,Rose Bowl,https://en.wikipedia.org/wiki/Rose_Bowl_(stadium),94000,Pasadena,"https://en.wikipedia.org/wiki/Pasadena,_California"
FIFA Men's World Cup,1994,Norway vs Mexico,1994-06-19,United States,RFK Stadium,https://en.wikipedia.org/wiki/Robert_F._Kennedy_Memorial_Stadium,53000,"Washington, D.C.","https://en.wikipedia.org/wiki/Washington,_D.C."
FIFA Men's World Cup,1994,Brazil vs Russia,1994-06-20,United States,Stanford Stadium,https://en.wikipedia.org/wiki/Stanford_Stadium,84000,Stanford,"https://en.wikipedia.org/wiki/Stanford,_California"
FIFA Men's World Cup,1994,Netherlands vs Saudi Arabia,1994-06-20,United States,RFK Stadium,https://en.wikipedia.org/wiki/Robert_F._Kennedy_Memorial_Stadium,53000,"Washington, D.C.","https://en.wikipedia.org/wiki/Washington,_D.C."
FIFA Men's World Cup,1994,Argentina vs Greece,1994-06-21,United States,Foxboro Stadium,https://en.wikipedia.org/wiki/Foxboro_Stadium,54000,Foxborough,https://en.wikipedia.org/wiki/Foxboro_Stadium
FIFA Men's World Cup,1994,Germany vs Spain,1994-06-21,United States,Soldier Field,https://en.wikipedia.org/wiki/Soldier_Field,63000,Chicago,https://en.wikipedia.org/wiki/Chicago
FIFA Men's World Cup,1994,Nigeria vs Bulgaria,1994-06-21,United States,Cotton Bowl,https://en.wikipedia.org/wiki/Cotton_Bowl_(stadium),64000,Dallas,https://en.wikipedia.org/wiki/Dallas
FIFA Men's World Cup,1994,Romania vs Switzerland,1994-06-22,United States,Pontiac Silverdome,https://en.wikipedia.org/wiki/Pontiac_Silverdome,78000,Pontiac,"https://en.wikipedia.org/wiki/Pontiac,_Michigan"
FIFA Men's World Cup,1994,United States vs Colombia,1994-06-22,United States,Rose Bowl,https://en.wikipedia.org/wiki/Rose_Bowl_(stadium),94000,Pasadena,"https://en.wikipedia.org/wiki/Pasadena,_California"
FIFA Men's World Cup,1994,Italy vs Norway,1994-06-23,United States,Giants Stadium,https://en.wikipedia.org/wiki/Giants_Stadium,76000,East Rutherford,"https://en.wikipedia.org/wiki/East_Rutherford,_New_Jersey"
FIFA Men's World Cup,1994,South Korea vs Bolivia,1994-06-23,United States,Foxboro Stadium,https://en.wikipedia.org/wiki/Foxboro_Stadium,54000,Foxborough,https://en.wikipedia.org/wiki/Foxboro_Stadium
FIFA Men's World Cup,1994,Brazil vs Cameroon,1994-06-24,United States,Stanford Stadium,https://en.wikipedia.org/wiki/Stanford_Stadium,84000,Stanford,"https://en.wikipedia.org/wiki/Stanford,_California"
FIFA Men's World Cup,1994,Mexico vs Republic of Ireland,1994-06-24,United States,Citrus Bowl,https://en.wikipedia.org/wiki/Citrus_Bowl_(stadium),62000,Orlando,"https://en.wikipedia.org/wiki/Orlando,_Florida"
FIFA Men's World Cup,1994,Sweden vs Russia,1994-06-24,United States,Pontiac Silverdome,https://en.wikipedia.org/wiki/Pontiac_Silverdome,78000,Pontiac,"https://en.wikipedia.org/wiki/Pontiac,_Michigan"
FIFA Men's World Cup,1994,Argentina vs Nigeria,1994-06-25,United States,Foxboro Stadium,https://en.wikipedia.org/wiki/Foxboro_Stadium,54000,Foxborough,https://en.wikipedia.org/wiki/Foxboro_Stadium
FIFA Men's World Cup,1994,Belgium vs Netherlands,1994-06-25,United States,Citrus Bowl,https://en.wikipedia.org/wiki/Citrus_Bowl_(stadium),62000,Orlando,"https://en.wikipedia.org/wiki/Orlando,_Florida"
FIFA Men's World Cup,1994,Saudi Arabia vs Morocco,1994-06-25,United States,Giants Stadium,https://en.wikipedia.org/wiki/Giants_Stadium,76000,East Rutherford,"https://en.wikipedia.org/wiki/East_Rutherford,_New_Jersey"
FIFA Men's World Cup,1994,Bulgaria vs Greece,1994-06-26,United States,Soldier Field,https://en.wikipedia.org/wiki/Soldier_Field,63000,Chicago,https://en.wikipedia.org/wiki/Chicago
FIFA Men's World Cup,1994,Switzerland vs Colombia,1994-06-26,United States,Stanford Stadium,https://en.wikipedia.org/wiki/Stanford_Stadium,84000,Stanford,"https://en.wikipedia.org/wiki/Stanford,_California"
FIFA Men's World Cup,1994,United States vs Romania,1994-06-26,United States,Rose Bowl,https://en.wikipedia.org/wiki/Rose_Bowl_(stadium),94000,Pasadena,"https://en.wikipedia.org/wiki/Pasadena,_California"
FIFA Men's World Cup,1994,Bolivia vs Spain,1994-06-27,United States,Soldier Field,https://en.wikipedia.org/wiki/Soldier_Field,63000,Chicago,https://en.wikipedia.org/wiki/Chicago
FIFA Men's World Cup,1994,Germany vs South Korea,1994-06-27,United States,Cotton Bowl,https://en.wikipedia.org/wiki/Cotton_Bowl_(stadium),64000,Dallas,https://en.wikipedia.org/wiki/Dallas
FIFA Men's World Cup,1994,Brazil vs Sweden,1994-06-28,United States,Pontiac Silverdome,https://en.wikipedia.org/wiki/Pontiac_Silverdome,78000,Pontiac,"https://en.wikipedia.org/wiki/Pontiac,_Michigan"
FIFA Men's World Cup,1994,Italy vs Mexico,1994-06-28,United States,RFK Stadium,https://en.wikipedia.org/wiki/Robert_F._Kennedy_Memorial_Stadium,53000,"Washington, D.C.","https://en.wikipedia.org/wiki/Washington,_D.C."
FIFA Men's World Cup,1994,Republic of Ireland vs Norway,1994-06-28,United States,Giants Stadium,https://en.wikipedia.org/wiki/Giants_Stadium,76000,East Rutherford,"https://en.wikipedia.org/wiki/East_Rutherford,_New_Jersey"
FIFA Men's World Cup,1994,Russia vs Cameroon,1994-06-28,United States,Stanford Stadium,https://en.wikipedia.org/wiki/Stanford_Stadium,84000,Stanford,"https://en.wikipedia.org/wiki/Stanford,_California"
FIFA Men's World Cup,1994,Belgium vs Saudi Arabia,1994-06-29,United States,RFK Stadium,https://en.wikipedia.org/wiki/Robert_F._Kennedy_Memorial_Stadium,53000,"Washington, D.C.","https://en.wikipedia.org/wiki/Washington,_D.C."
FIFA Men's World Cup,1994,Morocco vs Netherlands,1994-06-29,United States,Citrus Bowl,https://en.wikipedia.org/wiki/Citrus_Bowl_(stadium),62000,Orlando,"https://en.wikipedia.org/wiki/Orlando,_Florida"
FIFA Men's World Cup,1994,Argentina vs Bulgaria,1994-06-30,United States,Cotton Bowl,https://en.wikipedia.org/wiki/Cotton_Bowl_(stadium),64000,Dallas,https://en.wikipedia.org/wiki/Dallas
FIFA Men's World Cup,1994,Greece vs Nigeria,1994-06-30,United States,Foxboro Stadium,https://en.wikipedia.org/wiki/Foxboro_Stadium,54000,Foxborough,https://en.wikipedia.org/wiki/Foxboro_Stadium
FIFA Men's World Cup,1994,Germany vs Belgium,1994-07-02,United States,Soldier Field,https://en.wikipedia.org/wiki/Soldier_Field,63000,Chicago,https://en.wikipedia.org/wiki/Chicago
FIFA Men's World Cup,1994,Spain vs Switzerland,1994-07-02,United States,RFK Stadium,https://en.wikipedia.org/wiki/Robert_F._Kennedy_Memorial_Stadium,53000,"Washington, D.C.","https://en.wikipedia.org/wiki/Washington,_D.C."
FIFA Men's World Cup,1994,Romania vs Argentina,1994-07-03,United States,Rose Bowl,https://en.wikipedia.org/wiki/Rose_Bowl_(stadium),94000,Pasadena,"https://en.wikipedia.org/wiki/Pasadena,_California"
FIFA Men's World Cup,1994,Saudi Arabia vs Sweden,1994-07-03,United States,Cotton Bowl,https://en.wikipedia.org/wiki/Cotton_Bowl_(stadium),64000,Dallas,https://en.wikipedia.org/wiki/Dallas
FIFA Men's World Cup,1994,Brazil vs United States,1994-07-04,United States,Stanford Stadium,https://en.wikipedia.org/wiki/Stanford_Stadium,84000,Stanford,"https://en.wikipedia.org/wiki/Stanford,_California"
FIFA Men's World Cup,1994,Netherlands vs Republic of Ireland,1994-07-04,United States,Citrus Bowl,https://en.wikipedia.org/wiki/Citrus_Bowl_(stadium),62000,Orlando,"https://en.wikipedia.org/wiki/Orlando,_Florida"
FIFA Men's World Cup,1994,Mexico vs Bulgaria,1994-07-05,United States,Giants Stadium,https://en.wikipedia.org/wiki/Giants_Stadium,76000,East Rutherford,"https://en.wikipedia.org/wiki/East_Rutherford,_New_Jersey"
FIFA Men's World Cup,1994,Nigeria vs Italy,1994-07-05,United States,Foxboro Stadium,https://en.wikipedia.org/wiki/Foxboro_Stadium,54000,Foxborough,https://en.wikipedia.org/wiki/Foxboro_Stadium
FIFA Men's World Cup,1994,Italy vs Spain,1994-07-09,United States,Foxboro Stadium,https://en.wikipedia.org/wiki/Foxboro_Stadium,54000,Foxborough,https://en.wikipedia.org/wiki/Foxboro_Stadium
FIFA Men's World Cup,1994,Netherlands vs Brazil,1994-07-09,United States,Cotton Bowl,https://en.wikipedia.org/wiki/Cotton_Bowl_(stadium),64000,Dallas,https://en.wikipedia.org/wiki/Dallas
FIFA Men's World Cup,1994,Bulgaria vs Germany,1994-07-10,United States,Giants Stadium,https://en.wikipedia.org/wiki/Giants_Stadium,76000,East Rutherford,"https://en.wikipedia.org/wiki/East_Rutherford,_New_Jersey"
FIFA Men's World Cup,1994,Romania vs Sweden,1994-07-10,United States,Stanford Stadium,https://en.wikipedia.org/wiki/Stanford_Stadium,84000,Stanford,"https://en.wikipedia.org/wiki/Stanford,_California"
FIFA Men's World Cup,1994,Bulgaria vs Italy,1994-07-13,United States,Giants Stadium,https://en.wikipedia.org/wiki/Giants_Stadium,76000,East Rutherford,"https://en.wikipedia.org/wiki/East_Rutherford,_New_Jersey"
FIFA Men's World Cup,1994,Sweden vs Brazil,1994-07-13,United States,Rose Bowl,https://en.wikipedia.org/wiki/Rose_Bowl_(stadium),94000,Pasadena,"https://en.wikipedia.org/wiki/Pasadena,_California"
FIFA Men's World Cup,1994,Sweden vs Bulgaria,1994-07-16,United States,Rose Bowl,https://en.wikipedia.org/wiki/Rose_Bowl_(stadium),94000,Pasadena,"https://en.wikipedia.org/wiki/Pasadena,_California"
FIFA Men's World Cup,1994,Brazil vs Italy,1994-07-17,United States,Rose Bowl,https://en.wikipedia.org/wiki/Rose_Bowl_(stadium),94000,Pasadena,"https://en.wikipedia.org/wiki/Pasadena,_California"
FIFA Men's World Cup,1998,Brazil vs Scotland,1998-06-10,France,Stade de France,https://en.wikipedia.org/wiki/Stade_de_France,80000,Saint-Denis,"https://en.wikipedia.org/wiki/Saint-Denis,_Seine-Saint-Denis"
FIFA Men's World Cup,1998,Morocco vs Norway,1998-06-10,France,Stade de la Mosson,https://en.wikipedia.org/wiki/Stade_de_la_Mosson,34000,Montpellier,https://en.wikipedia.org/wiki/Montpellier
FIFA Men's World Cup,1998,Cameroon vs Austria,1998-06-11,France,Stade de Toulouse,https://en.wikipedia.org/wiki/Stadium_Municipal,37000,Toulouse,https://en.wikipedia.org/wiki/Toulouse
FIFA Men's World Cup,1998,Italy vs Chile,1998-06-11,France,Stade du Parc Lescure,https://en.wikipedia.org/wiki/Stade_Chaban-Delmas,35000,Bordeaux,https://en.wikipedia.org/wiki/Bordeaux
FIFA Men's World Cup,1998,France vs South Africa,1998-06-12,France,Stade Vélodrome,https://en.wikipedia.org/wiki/Stade_Vélodrome,60000,Marseille,https://en.wikipedia.org/wiki/Marseille
FIFA Men's World Cup,1998,Paraguay vs Bulgaria,1998-06-12,France,Stade de la Mosson,https://en.wikipedia.org/wiki/Stade_de_la_Mosson,34000,Montpellier,https://en.wikipedia.org/wiki/Montpellier
FIFA Men's World Cup,1998,Saudi Arabia vs Denmark,1998-06-12,France,Stade Félix-Bollaert,https://en.wikipedia.org/wiki/Stade_Bollaert-Delelis,41000,Lens,"https://en.wikipedia.org/wiki/Lens,_Pas-de-Calais"
FIFA Men's World Cup,1998,Netherlands vs Belgium,1998-06-13,France,Stade de France,https://en.wikipedia.org/wiki/Stade_de_France,80000,Saint-Denis,"https://en.wikipedia.org/wiki/Saint-Denis,_Seine-Saint-Denis"
FIFA Men's World Cup,1998,South Korea vs Mexico,1998-06-13,France,Stade de Gerland,https://en.wikipedia.org/wiki/Stade_de_Gerland,44000,Lyon,https://en.wikipedia.org/wiki/Lyon
FIFA Men's World Cup,1998,Spain vs Nigeria,1998-06-13,France,Stade de la Beaujoire,https://en.wikipedia.org/wiki/Stade_de_la_Beaujoire,40000,Nantes,https://en.wikipedia.org/wiki/Nantes
FIFA Men's World Cup,1998,Argentina vs Japan,1998-06-14,France,Stade de Toulouse,https://en.wikipedia.org/wiki/Stadium_Municipal,37000,Toulouse,https://en.wikipedia.org/wiki/Toulouse
FIFA Men's World Cup,1998,Jamaica vs Croatia,1998-06-14,France,Stade Félix-Bollaert,https://en.wikipedia.org/wiki/Stade_Bollaert-Delelis,41000,Lens,"https://en.wikipedia.org/wiki/Lens,_Pas-de-Calais"
FIFA Men's World Cup,1998,Yugoslavia vs Iran,1998-06-14,France,Stade Geoffroy-Guichard,https://en.wikipedia.org/wiki/Stade_Geoffroy-Guichard,36000,Saint-Étienne,https://en.wikipedia.org/wiki/Saint-Étienne
FIFA Men's World Cup,1998,England vs Tunisia,1998-06-15,France,Stade Vélodrome,https://en.wikipedia.org/wiki/Stade_Vélodrome,60000,Marseille,https://en.wikipedia.org/wiki/Marseille
FIFA Men's World Cup,1998,Germany vs United States,1998-06-15,France,Parc des Princes,https://en.wikipedia.org/wiki/Parc_des_Princes,49000,Paris,https://en.wikipedia.org/wiki/Paris
FIFA Men's World Cup,1998,Romania vs Colombia,1998-06-15,France,Stade de Gerland,https://en.wikipedia.org/wiki/Stade_de_Gerland,44000,Lyon,https://en.wikipedia.org/wiki/Lyon
FIFA Men's World Cup,1998,Brazil vs Morocco,1998-06-16,France,Stade de la Beaujoire,https://en.wikipedia.org/wiki/Stade_de_la_Beaujoire,40000,Nantes,https://en.wikipedia.org/wiki/Nantes
FIFA Men's World Cup,1998,Scotland vs Norway,1998-06-16,France,Stade du Parc Lescure,https://en.wikipedia.org/wiki/Stade_Chaban-Delmas,35000,Bordeaux,https://en.wikipedia.org/wiki/Bordeaux
FIFA Men's World Cup,1998,Chile vs Austria,1998-06-17,France,Stade Geoffroy-Guichard,https://en.wikipedia.org/wiki/Stade_Geoffroy-Guichard,36000,Saint-Étienne,https://en.wikipedia.org/wiki/Saint-Étienne
FIFA Men's World Cup,1998,Italy vs Cameroon,1998-06-17,France,Stade de la Mosson,https://en.wikipedia.org/wiki/Stade_de_la_Mosson,34000,Montpellier,https://en.wikipedia.org/wiki/Montpellier
FIFA Men's World Cup,1998,France vs Saudi Arabia,1998-06-18,France,Stade de France,https://en.wikipedia.org/wiki/Stade_de_France,80000,Saint-Denis,"https://en.wikipedia.org/wiki/Saint-Denis,_Seine-Saint-Denis"
FIFA Men's World Cup,1998,South Africa vs Denmark,1998-06-18,France,Stade de Toulouse,https://en.wikipedia.org/wiki/Stadium_Municipal,37000,Toulouse,https://en.wikipedia.org/wiki/Toulouse
FIFA Men's World Cup,1998,Nigeria vs Bulgaria,1998-06-19,France,Parc des Princes,https://en.wikipedia.org/wiki/Parc_des_Princes,49000,Paris,https://en.wikipedia.org/wiki/Paris
FIFA Men's World Cup,1998,Spain vs Paraguay,1998-06-19,France,Stade Geoffroy-Guichard,https://en.wikipedia.org/wiki/Stade_Geoffroy-Guichard,36000,Saint-Étienne,https://en.wikipedia.org/wiki/Saint-Étienne
FIFA Men's World Cup,1998,Belgium vs Mexico,1998-06-20,France,Stade du Parc Lescure,https://en.wikipedia.org/wiki/Stade_Chaban-Delmas,35000,Bordeaux,https://en.wikipedia.org/wiki/Bordeaux
