key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw
337,WC-1982,1982 FIFA Men's World Cup,M-1982-29,Argentina vs El Salvador,group stage,Group 3,1,0,0,0,1982-06-23,21:00,S-181,Estadio José Rico Pérez,Alicante,Spain,T-03,Argentina,ARG,T-27,El Salvador,SLV,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
338,WC-1982,1982 FIFA Men's World Cup,M-1982-30,Brazil vs New Zealand,group stage,Group 6,1,0,0,0,1982-06-23,21:00,S-191,Estadio Benito Villamarín,Seville,Spain,T-09,Brazil,BRA,T-49,New Zealand,NZL,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0
339,WC-1982,1982 FIFA Men's World Cup,M-1982-31,Algeria vs Chile,group stage,Group 2,1,0,0,0,1982-06-24,17:15,S-190,Estadio Carlos Tartiere,Oviedo,Spain,T-01,Algeria,DZA,T-13,Chile,CHL,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0
340,WC-1982,1982 FIFA Men's World Cup,M-1982-32,France vs Czechoslovakia,group stage,Group 4,1,0,0,0,1982-06-24,17:15,S-194,Estadio José Zorrilla,Valladolid,Spain,T-30,France,FRA,T-21,Czechoslovakia,CSK,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
341,WC-1982,1982 FIFA Men's World Cup,M-1982-33,Honduras vs Yugoslavia,group stage,Group 5,1,0,0,0,1982-06-24,21:00,S-196,Estadio La Romareda,Zaragoza,Spain,T-35,Honduras,HND,T-87,Yugoslavia,YUG,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
342,WC-1982,1982 FIFA Men's World Cup,M-1982-34,West Germany vs Austria,group stage,Group 2,1,0,0,0,1982-06-25,17:15,S-186,Estadio El Molinón,Gijón,Spain,T-86,West Germany,DEU,T-05,Austria,AUT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
343,WC-1982,1982 FIFA Men's World Cup,M-1982-35,England vs Kuwait,group stage,Group 4,1,0,0,0,1982-06-25,17:15,S-184,Estadio San Mamés,Bilbao,Spain,T-28,England,ENG,T-45,Kuwait,KWT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
344,WC-1982,1982 FIFA Men's World Cup,M-1982-36,Spain vs Northern Ireland,group stage,Group 5,1,0,0,0,1982-06-25,21:00,S-193,Estadio Luis Casanova,Valencia,Spain,T-73,Spain,ESP,T-52,Northern Ireland,NIR,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
345,WC-1982,1982 FIFA Men's World Cup,M-1982-37,Austria vs France,second group stage,Group 4,1,0,0,0,1982-06-28,17:15,S-188,Vicente Calderón,Madrid,Spain,T-05,Austria,AUT,T-30,France,FRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
346,WC-1982,1982 FIFA Men's World Cup,M-1982-38,Poland vs Belgium,second group stage,Group 1,1,0,0,0,1982-06-28,21:00,S-182,Camp Nou,Barcelona,Spain,T-57,Poland,POL,T-06,Belgium,BEL,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
347,WC-1982,1982 FIFA Men's World Cup,M-1982-39,Italy vs Argentina,second group stage,Group 3,1,0,0,0,1982-06-29,17:15,S-183,Estadi de Sarrià,Barcelona,Spain,T-41,Italy,ITA,T-03,Argentina,ARG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
348,WC-1982,1982 FIFA Men's World Cup,M-1982-40,West Germany vs England,second group stage,Group 2,1,0,0,0,1982-06-29,21:00,S-187,Estadio Santiago Bernabéu,Madrid,Spain,T-86,West Germany,DEU,T-28,England,ENG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
349,WC-1982,1982 FIFA Men's World Cup,M-1982-41,Austria vs Northern Ireland,second group stage,Group 4,1,0,0,0,1982-07-01,17:15,S-188,Vicente Calderón,Madrid,Spain,T-05,Austria,AUT,T-52,Northern Ireland,NIR,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
350,WC-1982,1982 FIFA Men's World Cup,M-1982-42,Belgium vs Soviet Union,second group stage,Group 1,1,0,0,0,1982-07-01,21:00,S-182,Camp Nou,Barcelona,Spain,T-06,Belgium,BEL,T-72,Soviet Union,SUN,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
351,WC-1982,1982 FIFA Men's World Cup,M-1982-43,Argentina vs Brazil,second group stage,Group 3,1,0,0,0,1982-07-02,17:15,S-183,Estadi de Sarrià,Barcelona,Spain,T-03,Argentina,ARG,T-09,Brazil,BRA,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0
352,WC-1982,1982 FIFA Men's World Cup,M-1982-44,West Germany vs Spain,second group stage,Group 2,1,0,0,0,1982-07-02,21:00,S-187,Estadio Santiago Bernabéu,Madrid,Spain,T-86,West Germany,DEU,T-73,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
353,WC-1982,1982 FIFA Men's World Cup,M-1982-45,France vs Northern Ireland,second group stage,Group 4,1,0,0,0,1982-07-04,17:15,S-188,Vicente Calderón,Madrid,Spain,T-30,France,FRA,T-52,Northern Ireland,NIR,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0
354,WC-1982,1982 FIFA Men's World Cup,M-1982-46,Soviet Union vs Poland,second group stage,Group 1,1,0,0,0,1982-07-04,21:00,S-182,Camp Nou,Barcelona,Spain,T-72,Soviet Union,SUN,T-57,Poland,POL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
355,WC-1982,1982 FIFA Men's World Cup,M-1982-47,Italy vs Brazil,second group stage,Group 3,1,0,0,0,1982-07-05,17:15,S-183,Estadi de Sarrià,Barcelona,Spain,T-41,Italy,ITA,T-09,Brazil,BRA,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0
356,WC-1982,1982 FIFA Men's World Cup,M-1982-48,Spain vs England,second group stage,Group 2,1,0,0,0,1982-07-05,21:00,S-187,Estadio Santiago Bernabéu,Madrid,Spain,T-73,Spain,ESP,T-28,England,ENG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
357,WC-1982,1982 FIFA Men's World Cup,M-1982-49,Poland vs Italy,semi-finals,not applicable,0,1,0,0,1982-07-08,17:15,S-182,Camp Nou,Barcelona,Spain,T-57,Poland,POL,T-41,Italy,ITA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
358,WC-1982,1982 FIFA Men's World Cup,M-1982-50,West Germany vs France,semi-finals,not applicable,0,1,0,0,1982-07-08,21:00,S-192,Estadio Ramón Sánchez Pizjuán,Seville,Spain,T-86,West Germany,DEU,T-30,France,FRA,3–3,3,3,0,0,1,1,5–4,5,4,home team win,1,0,0
359,WC-1982,1982 FIFA Men's World Cup,M-1982-51,Poland vs France,third-place match,not applicable,0,1,0,0,1982-07-10,20:00,S-181,Estadio José Rico Pérez,Alicante,Spain,T-57,Poland,POL,T-30,France,FRA,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0
360,WC-1982,1982 FIFA Men's World Cup,M-1982-52,Italy vs West Germany,final,not applicable,0,1,0,0,1982-07-11,20:00,S-187,Estadio Santiago Bernabéu,Madrid,Spain,T-41,Italy,ITA,T-86,West Germany,DEU,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
361,WC-1986,1986 FIFA Men's World Cup,M-1986-01,Bulgaria vs Italy,group stage,Group A,1,0,0,0,1986-05-31,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-10,Bulgaria,BGR,T-41,Italy,ITA,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
362,WC-1986,1986 FIFA Men's World Cup,M-1986-02,Spain vs Brazil,group stage,Group D,1,0,0,0,1986-06-01,12:00,S-128,Estadio Jalisco,Guadalajara,Mexico,T-73,Spain,ESP,T-09,Brazil,BRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
363,WC-1986,1986 FIFA Men's World Cup,M-1986-03,Canada vs France,group stage,Group C,1,0,0,0,1986-06-01,16:00,S-131,Estadio Nou Camp,León,Mexico,T-12,Canada,CAN,T-30,France,FRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
364,WC-1986,1986 FIFA Men's World Cup,M-1986-04,Argentina vs South Korea,group stage,Group A,1,0,0,0,1986-06-02,12:00,S-133,Estadio Olímpico Universitario,Mexico City,Mexico,T-03,Argentina,ARG,T-71,South Korea,KOR,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
365,WC-1986,1986 FIFA Men's World Cup,M-1986-05,Soviet Union vs Hungary,group stage,Group C,1,0,0,0,1986-06-02,12:00,S-130,Estadio Sergio León Chavez,Irapuato,Mexico,T-72,Soviet Union,SUN,T-36,Hungary,HUN,6–0,6,0,6,-6,0,0,0-0,0,0,home team win,1,0,0
366,WC-1986,1986 FIFA Men's World Cup,M-1986-06,Morocco vs Poland,group stage,Group F,1,0,0,0,1986-06-02,16:00,S-135,Estadio Universitario,Monterrey,Mexico,T-47,Morocco,MAR,T-57,Poland,POL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
367,WC-1986,1986 FIFA Men's World Cup,M-1986-07,Belgium vs Mexico,group stage,Group B,1,0,0,0,1986-06-03,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-06,Belgium,BEL,T-46,Mexico,MEX,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0
368,WC-1986,1986 FIFA Men's World Cup,M-1986-08,Algeria vs Northern Ireland,group stage,Group D,1,0,0,0,1986-06-03,12:00,S-129,Estadio Tres de Marzo,Guadalajara,Mexico,T-01,Algeria,DZA,T-52,Northern Ireland,NIR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
369,WC-1986,1986 FIFA Men's World Cup,M-1986-09,Portugal vs England,group stage,Group F,1,0,0,0,1986-06-03,16:00,S-134,Estadio Tecnológico,Monterrey,Mexico,T-58,Portugal,PRT,T-28,England,ENG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
370,WC-1986,1986 FIFA Men's World Cup,M-1986-10,Paraguay vs Iraq,group stage,Group B,1,0,0,0,1986-06-04,12:00,S-139,La Bombonera,Toluca,Mexico,T-55,Paraguay,PRY,T-39,Iraq,IRQ,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
371,WC-1986,1986 FIFA Men's World Cup,M-1986-11,Uruguay vs West Germany,group stage,Group E,1,0,0,0,1986-06-04,12:00,S-138,Estadio La Corregidora,Querétaro,Mexico,T-84,Uruguay,URY,T-86,West Germany,DEU,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
372,WC-1986,1986 FIFA Men's World Cup,M-1986-12,Scotland vs Denmark,group stage,Group E,1,0,0,0,1986-06-04,16:00,S-136,Estadio Neza 86,Nezahualcóyotl,Mexico,T-64,Scotland,SCO,T-22,Denmark,DNK,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
373,WC-1986,1986 FIFA Men's World Cup,M-1986-13,Italy vs Argentina,group stage,Group A,1,0,0,0,1986-06-05,12:00,S-137,Estadio Cuauhtémoc,Puebla,Mexico,T-41,Italy,ITA,T-03,Argentina,ARG,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
374,WC-1986,1986 FIFA Men's World Cup,M-1986-14,France vs Soviet Union,group stage,Group C,1,0,0,0,1986-06-05,12:00,S-131,Estadio Nou Camp,León,Mexico,T-30,France,FRA,T-72,Soviet Union,SUN,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
375,WC-1986,1986 FIFA Men's World Cup,M-1986-15,South Korea vs Bulgaria,group stage,Group A,1,0,0,0,1986-06-05,16:00,S-133,Estadio Olímpico Universitario,Mexico City,Mexico,T-71,South Korea,KOR,T-10,Bulgaria,BGR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
376,WC-1986,1986 FIFA Men's World Cup,M-1986-16,Hungary vs Canada,group stage,Group C,1,0,0,0,1986-06-06,12:00,S-130,Estadio Sergio León Chavez,Irapuato,Mexico,T-36,Hungary,HUN,T-12,Canada,CAN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
377,WC-1986,1986 FIFA Men's World Cup,M-1986-17,Brazil vs Algeria,group stage,Group D,1,0,0,0,1986-06-06,12:00,S-128,Estadio Jalisco,Guadalajara,Mexico,T-09,Brazil,BRA,T-01,Algeria,DZA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
378,WC-1986,1986 FIFA Men's World Cup,M-1986-18,England vs Morocco,group stage,Group F,1,0,0,0,1986-06-06,16:00,S-134,Estadio Tecnológico,Monterrey,Mexico,T-28,England,ENG,T-47,Morocco,MAR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
379,WC-1986,1986 FIFA Men's World Cup,M-1986-19,Mexico vs Paraguay,group stage,Group B,1,0,0,0,1986-06-07,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-46,Mexico,MEX,T-55,Paraguay,PRY,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
380,WC-1986,1986 FIFA Men's World Cup,M-1986-20,Northern Ireland vs Spain,group stage,Group D,1,0,0,0,1986-06-07,12:00,S-129,Estadio Tres de Marzo,Guadalajara,Mexico,T-52,Northern Ireland,NIR,T-73,Spain,ESP,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0
381,WC-1986,1986 FIFA Men's World Cup,M-1986-21,Poland vs Portugal,group stage,Group F,1,0,0,0,1986-06-07,16:00,S-135,Estadio Universitario,Monterrey,Mexico,T-57,Poland,POL,T-58,Portugal,PRT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
382,WC-1986,1986 FIFA Men's World Cup,M-1986-22,Iraq vs Belgium,group stage,Group B,1,0,0,0,1986-06-08,12:00,S-139,La Bombonera,Toluca,Mexico,T-39,Iraq,IRQ,T-06,Belgium,BEL,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0
383,WC-1986,1986 FIFA Men's World Cup,M-1986-23,West Germany vs Scotland,group stage,Group E,1,0,0,0,1986-06-08,12:00,S-138,Estadio La Corregidora,Querétaro,Mexico,T-86,West Germany,DEU,T-64,Scotland,SCO,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
384,WC-1986,1986 FIFA Men's World Cup,M-1986-24,Denmark vs Uruguay,group stage,Group E,1,0,0,0,1986-06-08,16:00,S-136,Estadio Neza 86,Nezahualcóyotl,Mexico,T-22,Denmark,DNK,T-84,Uruguay,URY,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0
385,WC-1986,1986 FIFA Men's World Cup,M-1986-25,Hungary vs France,group stage,Group C,1,0,0,0,1986-06-09,12:00,S-131,Estadio Nou Camp,León,Mexico,T-36,Hungary,HUN,T-30,France,FRA,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0
386,WC-1986,1986 FIFA Men's World Cup,M-1986-26,Soviet Union vs Canada,group stage,Group C,1,0,0,0,1986-06-09,12:00,S-130,Estadio Sergio León Chavez,Irapuato,Mexico,T-72,Soviet Union,SUN,T-12,Canada,CAN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
387,WC-1986,1986 FIFA Men's World Cup,M-1986-27,Argentina vs Bulgaria,group stage,Group A,1,0,0,0,1986-06-10,12:00,S-133,Estadio Olímpico Universitario,Mexico City,Mexico,T-03,Argentina,ARG,T-10,Bulgaria,BGR,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
388,WC-1986,1986 FIFA Men's World Cup,M-1986-28,South Korea vs Italy,group stage,Group A,1,0,0,0,1986-06-10,12:00,S-137,Estadio Cuauhtémoc,Puebla,Mexico,T-71,South Korea,KOR,T-41,Italy,ITA,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0
389,WC-1986,1986 FIFA Men's World Cup,M-1986-29,Iraq vs Mexico,group stage,Group B,1,0,0,0,1986-06-11,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-39,Iraq,IRQ,T-46,Mexico,MEX,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
390,WC-1986,1986 FIFA Men's World Cup,M-1986-30,Paraguay vs Belgium,group stage,Group B,1,0,0,0,1986-06-11,12:00,S-139,La Bombonera,Toluca,Mexico,T-55,Paraguay,PRY,T-06,Belgium,BEL,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
391,WC-1986,1986 FIFA Men's World Cup,M-1986-31,England vs Poland,group stage,Group F,1,0,0,0,1986-06-11,16:00,S-135,Estadio Universitario,Monterrey,Mexico,T-28,England,ENG,T-57,Poland,POL,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
392,WC-1986,1986 FIFA Men's World Cup,M-1986-32,Portugal vs Morocco,group stage,Group F,1,0,0,0,1986-06-11,16:00,S-129,Estadio Tres de Marzo,Guadalajara,Mexico,T-58,Portugal,PRT,T-47,Morocco,MAR,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0
393,WC-1986,1986 FIFA Men's World Cup,M-1986-33,Algeria vs Spain,group stage,Group D,1,0,0,0,1986-06-12,12:00,S-134,Estadio Tecnológico,Monterrey,Mexico,T-01,Algeria,DZA,T-73,Spain,ESP,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0
394,WC-1986,1986 FIFA Men's World Cup,M-1986-34,Northern Ireland vs Brazil,group stage,Group D,1,0,0,0,1986-06-12,12:00,S-128,Estadio Jalisco,Guadalajara,Mexico,T-52,Northern Ireland,NIR,T-09,Brazil,BRA,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0
395,WC-1986,1986 FIFA Men's World Cup,M-1986-35,Denmark vs West Germany,group stage,Group E,1,0,0,0,1986-06-13,12:00,S-138,Estadio La Corregidora,Querétaro,Mexico,T-22,Denmark,DNK,T-86,West Germany,DEU,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
396,WC-1986,1986 FIFA Men's World Cup,M-1986-36,Scotland vs Uruguay,group stage,Group E,1,0,0,0,1986-06-13,12:00,S-136,Estadio Neza 86,Nezahualcóyotl,Mexico,T-64,Scotland,SCO,T-84,Uruguay,URY,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
397,WC-1986,1986 FIFA Men's World Cup,M-1986-37,Mexico vs Bulgaria,round of 16,not applicable,0,1,0,0,1986-06-15,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-46,Mexico,MEX,T-10,Bulgaria,BGR,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
398,WC-1986,1986 FIFA Men's World Cup,M-1986-38,Soviet Union vs Belgium,round of 16,not applicable,0,1,0,0,1986-06-15,16:00,S-131,Estadio Nou Camp,León,Mexico,T-72,Soviet Union,SUN,T-06,Belgium,BEL,3–4,3,4,-1,1,1,0,0-0,0,0,away team win,0,1,0
399,WC-1986,1986 FIFA Men's World Cup,M-1986-39,Brazil vs Poland,round of 16,not applicable,0,1,0,0,1986-06-16,12:00,S-128,Estadio Jalisco,Guadalajara,Mexico,T-09,Brazil,BRA,T-57,Poland,POL,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0
400,WC-1986,1986 FIFA Men's World Cup,M-1986-40,Argentina vs Uruguay,round of 16,not applicable,0,1,0,0,1986-06-16,16:00,S-137,Estadio Cuauhtémoc,Puebla,Mexico,T-03,Argentina,ARG,T-84,Uruguay,URY,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
401,WC-1986,1986 FIFA Men's World Cup,M-1986-41,Italy vs France,round of 16,not applicable,0,1,0,0,1986-06-17,12:00,S-133,Estadio Olímpico Universitario,Mexico City,Mexico,T-41,Italy,ITA,T-30,France,FRA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
402,WC-1986,1986 FIFA Men's World Cup,M-1986-42,Morocco vs West Germany,round of 16,not applicable,0,1,0,0,1986-06-17,16:00,S-135,Estadio Universitario,Monterrey,Mexico,T-47,Morocco,MAR,T-86,West Germany,DEU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
403,WC-1986,1986 FIFA Men's World Cup,M-1986-43,England vs Paraguay,round of 16,not applicable,0,1,0,0,1986-06-18,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-28,England,ENG,T-55,Paraguay,PRY,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
404,WC-1986,1986 FIFA Men's World Cup,M-1986-44,Denmark vs Spain,round of 16,not applicable,0,1,0,0,1986-06-18,16:00,S-138,Estadio La Corregidora,Querétaro,Mexico,T-22,Denmark,DNK,T-73,Spain,ESP,1–5,1,5,-4,4,0,0,0-0,0,0,away team win,0,1,0
405,WC-1986,1986 FIFA Men's World Cup,M-1986-45,Brazil vs France,quarter-finals,not applicable,0,1,0,0,1986-06-21,12:00,S-128,Estadio Jalisco,Guadalajara,Mexico,T-09,Brazil,BRA,T-30,France,FRA,1–1,1,1,0,0,1,1,3–4,3,4,away team win,0,1,0
406,WC-1986,1986 FIFA Men's World Cup,M-1986-46,West Germany vs Mexico,quarter-finals,not applicable,0,1,0,0,1986-06-21,16:00,S-135,Estadio Universitario,Monterrey,Mexico,T-86,West Germany,DEU,T-46,Mexico,MEX,0–0,0,0,0,0,1,1,4–1,4,1,home team win,1,0,0
407,WC-1986,1986 FIFA Men's World Cup,M-1986-47,Argentina vs England,quarter-finals,not applicable,0,1,0,0,1986-06-22,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-03,Argentina,ARG,T-28,England,ENG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
408,WC-1986,1986 FIFA Men's World Cup,M-1986-48,Spain vs Belgium,quarter-finals,not applicable,0,1,0,0,1986-06-22,16:00,S-137,Estadio Cuauhtémoc,Puebla,Mexico,T-73,Spain,ESP,T-06,Belgium,BEL,1–1,1,1,0,0,1,1,4–5,4,5,away team win,0,1,0
409,WC-1986,1986 FIFA Men's World Cup,M-1986-49,France vs West Germany,semi-finals,not applicable,0,1,0,0,1986-06-25,12:00,S-128,Estadio Jalisco,Guadalajara,Mexico,T-30,France,FRA,T-86,West Germany,DEU,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
410,WC-1986,1986 FIFA Men's World Cup,M-1986-50,Argentina vs Belgium,semi-finals,not applicable,0,1,0,0,1986-06-25,16:00,S-132,Estadio Azteca,Mexico City,Mexico,T-03,Argentina,ARG,T-06,Belgium,BEL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
411,WC-1986,1986 FIFA Men's World Cup,M-1986-51,Belgium vs France,third-place match,not applicable,0,1,0,0,1986-06-28,12:00,S-137,Estadio Cuauhtémoc,Puebla,Mexico,T-06,Belgium,BEL,T-30,France,FRA,2–4,2,4,-2,2,1,0,0-0,0,0,away team win,0,1,0
412,WC-1986,1986 FIFA Men's World Cup,M-1986-52,Argentina vs West Germany,final,not applicable,0,1,0,0,1986-06-29,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-03,Argentina,ARG,T-86,West Germany,DEU,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0
413,WC-1990,1990 FIFA Men's World Cup,M-1990-01,Argentina vs Cameroon,group stage,Group B,1,0,0,0,1990-06-08,18:00,S-107,San Siro,Milan,Italy,T-03,Argentina,ARG,T-11,Cameroon,CMR,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
414,WC-1990,1990 FIFA Men's World Cup,M-1990-02,Soviet Union vs Romania,group stage,Group B,1,0,0,0,1990-06-09,17:00,S-101,Stadio San Nicola,Bari,Italy,T-72,Soviet Union,SUN,T-61,Romania,ROU,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
415,WC-1990,1990 FIFA Men's World Cup,M-1990-03,United Arab Emirates vs Colombia,group stage,Group D,1,0,0,0,1990-06-09,17:00,S-102,Stadio Renato Dall'Ara,Bologna,Italy,T-82,United Arab Emirates,ARE,T-16,Colombia,COL,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
416,WC-1990,1990 FIFA Men's World Cup,M-1990-04,Italy vs Austria,group stage,Group A,1,0,0,0,1990-06-09,21:00,S-112,Stadio Olimpico,Rome,Italy,T-41,Italy,ITA,T-05,Austria,AUT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
417,WC-1990,1990 FIFA Men's World Cup,M-1990-05,United States vs Czechoslovakia,group stage,Group A,1,0,0,0,1990-06-10,17:00,S-104,Stadio Comunale,Florence,Italy,T-83,United States,USA,T-21,Czechoslovakia,CSK,1–5,1,5,-4,4,0,0,0-0,0,0,away team win,0,1,0
418,WC-1990,1990 FIFA Men's World Cup,M-1990-06,Brazil vs Sweden,group stage,Group C,1,0,0,0,1990-06-10,21:00,S-115,Stadio delle Alpi,Turin,Italy,T-09,Brazil,BRA,T-74,Sweden,SWE,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
419,WC-1990,1990 FIFA Men's World Cup,M-1990-07,West Germany vs Yugoslavia,group stage,Group D,1,0,0,0,1990-06-10,21:00,S-107,San Siro,Milan,Italy,T-86,West Germany,DEU,T-87,Yugoslavia,YUG,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0
420,WC-1990,1990 FIFA Men's World Cup,M-1990-08,Costa Rica vs Scotland,group stage,Group C,1,0,0,0,1990-06-11,17:00,S-106,Stadio Luigi Ferraris,Genoa,Italy,T-17,Costa Rica,CRI,T-64,Scotland,SCO,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
421,WC-1990,1990 FIFA Men's World Cup,M-1990-09,England vs Republic of Ireland,group stage,Group F,1,0,0,0,1990-06-11,21:00,S-103,Stadio Sant'Elia,Cagliari,Italy,T-28,England,ENG,T-60,Republic of Ireland,IRL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
422,WC-1990,1990 FIFA Men's World Cup,M-1990-10,Belgium vs South Korea,group stage,Group E,1,0,0,0,1990-06-12,17:00,S-117,Stadio Marc'Antonio Bentegodi,Verona,Italy,T-06,Belgium,BEL,T-71,South Korea,KOR,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
423,WC-1990,1990 FIFA Men's World Cup,M-1990-11,Netherlands vs Egypt,group stage,Group F,1,0,0,0,1990-06-12,21:00,S-110,Stadio La Favorita,Palermo,Italy,T-48,Netherlands,NLD,T-26,Egypt,EGY,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
424,WC-1990,1990 FIFA Men's World Cup,M-1990-12,Uruguay vs Spain,group stage,Group E,1,0,0,0,1990-06-13,17:00,S-116,Stadio Friuli,Udine,Italy,T-84,Uruguay,URY,T-73,Spain,ESP,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
425,WC-1990,1990 FIFA Men's World Cup,M-1990-13,Argentina vs Soviet Union,group stage,Group B,1,0,0,0,1990-06-13,21:00,S-109,Stadio San Paolo,Naples,Italy,T-03,Argentina,ARG,T-72,Soviet Union,SUN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
